==13008== NVPROF is profiling process 13008, command: python inception.py
==13008== Profiling application: python inception.py
==13008== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
5.063273,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063285,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063297,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063326,0.009056,,,,,,,,,,0.046875,5.054811,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063341,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063353,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063366,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063378,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063401,0.006976,,,,,,,,,,0.035156,4.921484,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063416,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063427,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063440,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063451,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063902,0.049504,,,,,,,,,,0.292969,5.779377,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063959,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063972,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063985,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.063997,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064023,0.009024,,,,,,,,,,0.046875,5.072736,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064038,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064050,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064063,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064079,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064167,0.036128,,,,,,,,,,0.210938,5.701773,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064211,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064225,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064238,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064251,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064321,0.052896,,,,,,,,,,0.316406,5.841472,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064382,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064395,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064408,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064420,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064443,0.004896,,,,,,,,,,0.023438,4.674874,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064459,0.000800,,,,,,,,,,0.000122,0.149012,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064472,0.000800,,,,,,,,,,0.000122,0.149012,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064485,0.000800,,,,,,,,,,0.000122,0.149012,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064497,0.000800,,,,,,,,,,0.000122,0.149012,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064529,0.011776,,,,,,,,,,0.062500,5.183013,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064546,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064560,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064573,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064585,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064631,0.009056,,,,,,,,,,0.046875,5.054811,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064647,0.000832,,,,,,,,,,0.000183,0.214921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064659,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064672,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.064685,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065139,0.049472,,,,,,,,,,0.292969,5.783116,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065196,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065210,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065224,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065236,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065267,0.011776,,,,,,,,,,0.062500,5.183013,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065284,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065298,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065311,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065324,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065379,0.036128,,,,,,,,,,0.210938,5.701773,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065422,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065435,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065449,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065461,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065545,0.052800,,,,,,,,,,0.316406,5.852092,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065604,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065617,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065631,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065643,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065673,0.011776,,,,,,,,,,0.062500,5.183013,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065690,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065703,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065716,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065729,0.000864,,,,,,,,,,0.000244,0.275947,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065766,0.013568,,,,,,,,,,0.070312,5.060772,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065786,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065799,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065812,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065825,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065852,0.010048,,,,,,,,,,0.052734,5.125240,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065868,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065881,0.000832,,,,,,,,,,0.000183,0.214921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065894,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.065907,0.000800,,,,,,,,,,0.000183,0.223517,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066395,0.049504,,,,,,,,,,0.292969,5.779377,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066452,0.001184,,,,,,,,,,0.000244,0.201367,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066465,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066478,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066491,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066520,0.013568,,,,,,,,,,0.070312,5.060772,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066541,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066553,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066566,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066579,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066628,0.035872,,,,,,,,,,0.210938,5.742464,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066671,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066684,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066697,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066709,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066780,0.052864,,,,,,,,,,0.316406,5.845008,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066840,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066852,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066865,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066877,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066907,0.013344,,,,,,,,,,0.070312,5.145725,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066927,0.000896,,,,,,,,,,0.000244,0.266092,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066939,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066952,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.066965,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.067509,0.761057,,,,,,,,,,3.796875,4.872021,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068278,0.001312,,,,,,,,,,0.001465,1.090329,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068292,0.001056,,,,,,,,,,0.001465,1.354651,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068305,0.001024,,,,,,,,,,0.001465,1.396984,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068318,0.001312,,,,,,,,,,0.001465,1.090329,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068347,0.013696,,,,,,,,,,0.070312,5.013475,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068368,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068381,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068393,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068405,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068823,0.036352,,,,,,,,,,0.210938,5.666639,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068867,0.001056,,,,,,,,,,0.000366,0.338663,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068880,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068893,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068905,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.068989,0.055744,,,,,,,,,,0.316406,5.543027,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069052,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069065,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069078,0.000864,,,,,,,,,,0.000366,0.413921,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069090,0.000832,,,,,,,,,,0.000366,0.429841,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069561,0.092736,,,,,,,,,,0.562500,5.923443,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069661,0.001088,,,,,,,,,,0.000732,0.657404,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069674,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069687,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069699,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069770,0.062432,,,,,,,,,,0.375000,5.865757,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069841,0.001664,,,,,,,,,,0.000488,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069866,0.001024,,,,,,,,,,0.000488,0.465661,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069876,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069888,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.069967,0.072544,,,,,,,,,,0.437500,5.889475,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070047,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070059,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070084,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070096,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070585,0.107968,,,,,,,,,,0.656250,5.935732,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070701,0.001248,,,,,,,,,,0.000732,0.573122,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070715,0.000960,,,,,,,,,,0.000732,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070740,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.070750,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071209,0.062656,,,,,,,,,,0.375000,5.844786,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071279,0.001056,,,,,,,,,,0.000488,0.451550,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071291,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071304,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071316,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071398,0.072480,,,,,,,,,,0.437500,5.894676,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071478,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071490,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071503,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071515,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071908,0.072672,,,,,,,,,,0.437500,5.879102,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.071988,0.001056,,,,,,,,,,0.000488,0.451550,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072001,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072014,0.001120,,,,,,,,,,0.000488,0.425747,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072026,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072127,0.072481,,,,,,,,,,0.437500,5.894594,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072206,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072219,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072232,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072244,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072679,0.107776,,,,,,,,,,0.656250,5.946307,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072794,0.001312,,,,,,,,,,0.000732,0.545164,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072808,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072821,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.072834,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.073255,0.117088,,,,,,,,,,0.562500,4.691483,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.073379,0.001088,,,,,,,,,,0.000732,0.657404,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.073399,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.073412,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.073425,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.073902,0.092705,,,,,,,,,,0.562500,5.925424,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074002,0.001088,,,,,,,,,,0.000732,0.657404,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074016,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074030,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074042,0.000896,,,,,,,,,,0.000732,0.798276,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074507,0.077728,,,,,,,,,,0.468750,5.889302,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074592,0.001088,,,,,,,,,,0.000610,0.547837,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074605,0.000896,,,,,,,,,,0.000610,0.665230,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074618,0.000896,,,,,,,,,,0.000610,0.665230,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.074630,0.000896,,,,,,,,,,0.000610,0.665230,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075056,0.135968,,,,,,,,,,0.683594,4.909773,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075200,0.001088,,,,,,,,,,0.000610,0.547837,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075213,0.000864,,,,,,,,,,0.000610,0.689869,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075226,0.000896,,,,,,,,,,0.000610,0.665230,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075238,0.000896,,,,,,,,,,0.000610,0.665230,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075684,0.134113,,,,,,,,,,0.820312,5.973220,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075825,0.001120,,,,,,,,,,0.000732,0.638621,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075838,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075851,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075864,0.000928,,,,,,,,,,0.000732,0.770750,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.075952,0.102208,,,,,,,,,,0.468750,4.478746,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.076061,0.000864,,,,,,,,,,0.000610,0.689869,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
5.076078,0.000896,,,,,,,,,,0.000610,0.665230,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
